GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,TypeSolverBuilder,0,152,0,4,0,35,0,17,0,15
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,MemoryTypeSolver,36,105,10,16,1,23,9,12,1,7
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,ReflectionTypeSolver,0,27,0,6,0,6,0,6,0,3
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,JarTypeSolver,42,261,2,20,5,65,3,23,1,14
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,CombinedTypeSolver.ExceptionHandlers,3,93,0,8,1,15,1,11,1,7
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,JavaParserTypeSolver,137,425,14,38,26,96,14,32,3,17
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,CombinedTypeSolver,0,180,0,18,0,55,0,21,0,12
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,ClassLoaderTypeSolver,5,111,1,11,1,33,1,12,0,7
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers,AarTypeSolver,13,56,1,3,1,16,1,7,0,6
javaparser-symbol-solver-testing,com.github.javaparser.resolution.model.typesystem,ReferenceTypeImpl,52,365,14,56,12,83,16,40,5,16
javaparser-symbol-solver-testing,com.github.javaparser.resolution.model.typesystem,LazyType,20,81,0,2,5,20,5,17,5,16
javaparser-symbol-solver-testing,com.github.javaparser.resolution.model.typesystem,NullType,0,20,0,0,0,7,0,7,0,7
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,CapturesBound,85,0,8,0,17,0,12,0,8,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,SameAsBound,105,51,14,8,19,9,17,4,8,2
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,ThrowsBound,65,0,6,0,14,0,10,0,7,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,FalseBound,13,0,0,0,5,0,5,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.bounds,SubtypeOfBound,96,66,13,11,17,12,16,7,7,4
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,PrimitiveType.Primitive,4,156,0,4,1,21,1,8,1,6
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,UnknownType,40,30,1,1,11,11,10,6,9,6
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,ArrayType.ArrayBracketPair,0,49,0,0,0,15,0,7,0,7
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,PrimitiveType,90,93,1,3,23,22,19,12,18,11
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,TypeParameter,206,87,18,4,41,27,27,9,16,9
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,ReferenceType,33,7,0,0,11,3,8,1,8,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,ArrayType,77,249,10,16,22,52,18,21,10,16
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,UnionType,116,75,14,2,28,21,19,9,11,9
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,WildcardType,176,146,26,14,45,36,32,15,16,11
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,VarType,48,134,7,13,13,37,17,12,10,9
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,Type,344,50,14,2,65,17,58,7,50,7
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,VoidType,20,39,0,0,7,13,6,9,6,9
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,IntersectionType,172,0,16,0,44,0,26,0,18,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,ArrayType.Origin,0,24,0,0,0,3,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.type,ClassOrInterfaceType,215,287,32,14,49,60,31,27,13,22
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java12Validator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java14Validator,0,32,0,0,0,7,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java9Validator,10,56,3,3,1,11,2,3,0,2
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java17Validator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java10PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java13PreviewValidator,0,23,0,0,0,6,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java16PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_4Validator,0,8,0,0,0,3,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java10Validator,0,18,0,0,0,4,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java6Validator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java16Validator,0,23,0,0,0,6,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java5Validator,45,107,8,4,7,24,6,6,1,5
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_1Validator,6,36,1,3,1,7,1,4,0,3
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java15PreviewValidator,0,23,0,0,0,6,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java11PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java17PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java14PreviewValidator,0,28,0,0,0,7,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java8Validator,6,52,1,5,1,12,1,5,0,3
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java13Validator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java11Validator,0,20,0,0,0,4,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_2Validator,0,29,0,0,0,6,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java15Validator,0,8,0,0,0,3,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_0Validator,207,304,21,1,15,46,41,4,30,4
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_3Validator,0,3,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java12PreviewValidator,0,13,0,0,0,4,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.language_level_validations,Java7Validator,46,52,11,1,8,11,7,2,1,2
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,NoChange,7,0,0,0,2,0,2,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListReplacementChange,81,0,6,0,19,0,5,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,Change,68,0,9,0,6,0,8,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,PropertyChange,32,0,2,0,11,0,6,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListAdditionChange,80,0,6,0,19,0,5,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListRemovalChange,76,0,6,0,18,0,5,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,MethodReferenceThrowsCompatibleWithType,69,0,8,0,11,0,9,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,TypeContainedByType,118,0,24,0,19,0,17,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,TypeSubtypeOfType,145,37,24,4,23,10,17,2,3,2
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,TypeCompatibleWithType,133,73,20,10,19,16,17,3,2,3
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,TypeSameAsType,222,0,42,0,38,0,26,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,ExpressionCompatibleWithType,534,39,74,2,99,9,50,2,12,2
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typeinference.constraintformulas,LambdaThrowsCompatibleWithType,69,0,8,0,11,0,9,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.resolution,Navigator,101,352,13,43,15,78,19,43,6,28
javaparser-symbol-solver-testing,com.github.javaparser.resolution,UnsolvedSymbolException,31,48,0,2,4,9,3,4,3,3
javaparser-symbol-solver-testing,com.github.javaparser.resolution,TypeSolver,0,40,0,4,0,10,0,7,0,5
javaparser-symbol-solver-testing,com.github.javaparser.resolution,MethodUsage,84,405,10,26,12,79,12,30,3,21
javaparser-symbol-solver-testing,com.github.javaparser.resolution,Context,28,255,4,24,8,77,6,35,3,24
javaparser-symbol-solver-testing,com.github.javaparser.resolution,MethodAmbiguityException,0,4,0,0,0,2,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.cache,NoCache,0,18,0,0,0,9,0,9,0,9
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.cache,GuavaCache,5,48,0,2,1,14,1,9,1,8
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.cache,InMemoryCache,0,49,0,0,0,14,0,9,0,9
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatchers.new TextElementMatcher() {...},21,0,0,0,3,0,3,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.EmptyIterator,9,0,0,0,3,0,3,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,RemovedGroup,321,0,42,0,69,0,41,0,20,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.SingleElementIterator,20,0,2,0,7,0,5,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.ComposedIterator,59,0,6,0,15,0,7,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Added,125,0,16,0,25,0,22,0,14,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Removed,153,0,18,0,40,0,24,0,15,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Difference.MatchClassification,70,0,0,0,6,0,3,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator.CalculatedSyntaxModel,57,0,4,0,8,0,8,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingVisitor,27,0,0,0,10,0,5,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,RemovedGroup.new Iterator() {...},40,0,4,0,4,0,5,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Difference.ReadOnlyListIterator,59,0,0,0,15,0,12,0,12,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElementCalculator.ChildPositionInfo,65,0,16,0,11,0,11,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElement,21,0,0,0,5,0,5,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatchers,15,0,0,0,3,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Reshuffled,145,0,14,0,28,0,22,0,15,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Difference,3414,0,598,0,605,0,356,0,57,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElementCalculator,840,0,128,0,155,0,83,0,19,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TokenTextElement,133,0,8,0,34,0,28,0,24,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.CascadingIterator,83,0,12,0,27,0,10,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator,955,0,103,0,176,0,77,0,20,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.new TextElementIteratorsFactory.SingleElementIterator() {...},16,0,0,0,3,0,2,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Difference.EnforcingIndentationContext,12,0,0,0,4,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.new DataKey() {...},3,0,0,0,1,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.new TreeVisitor() {...},17,0,2,0,4,0,3,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory,62,0,6,0,14,0,7,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElement,60,0,10,0,7,0,13,0,8,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,PhantomNodeLogic.new AstObserverAdapter() {...},8,0,0,0,3,0,2,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator.CsmChild,54,0,6,0,13,0,9,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,PhantomNodeLogic,99,0,20,0,14,0,15,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.Observer,792,0,108,0,148,0,83,0,29,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatcher,16,0,4,0,1,0,4,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,NodeText,258,0,16,0,56,0,32,0,24,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,ChildTextElement,108,0,8,0,30,0,26,0,22,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter,988,0,131,0,203,0,97,0,28,0
javaparser-symbol-solver-testing,com.github.javaparser.printer.lexicalpreservation,Kept,139,0,16,0,38,0,24,0,16,0
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution,SymbolSolver,78,146,12,12,16,31,11,15,2,12
javaparser-symbol-solver-testing,com.github.javaparser,SimpleCharStream,14,43,0,0,4,13,2,6,2,6
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider,456,0,55,0,125,0,48,0,19,0
javaparser-symbol-solver-testing,com.github.javaparser,JavaParserAdapter,117,130,1,1,16,20,16,17,15,17
javaparser-symbol-solver-testing,com.github.javaparser,Token,10,24,0,0,4,8,3,4,3,4
javaparser-symbol-solver-testing,com.github.javaparser,JavaParserBuild,3,0,0,0,1,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser,ParseResult,34,48,5,5,7,13,4,9,1,7
javaparser-symbol-solver-testing,com.github.javaparser,TokenBase,0,9,0,0,0,3,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.LanguageLevel,0,475,0,2,0,37,0,5,0,4
javaparser-symbol-solver-testing,com.github.javaparser,ParseException,321,0,33,0,79,0,26,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser,TokenRange.new Iterator() {...},58,0,8,0,13,0,7,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser,Range,216,64,34,8,27,14,36,7,18,4
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.LineCounter,63,0,6,0,22,0,10,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParserBase,421,441,66,38,90,88,44,40,8,24
javaparser-symbol-solver-testing,com.github.javaparser,TokenTypes,64,22,7,8,16,10,13,9,9,2
javaparser-symbol-solver-testing,com.github.javaparser,JavadocParser,343,0,44,0,52,0,36,0,14,0
javaparser-symbol-solver-testing,com.github.javaparser,StreamProvider,19,35,6,2,4,11,5,4,1,4
javaparser-symbol-solver-testing,com.github.javaparser,ParseStart,0,43,0,0,0,21,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser,JavaToken.Kind,1979,0,163,0,304,0,160,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser,Providers,57,52,2,0,12,8,7,6,6,6
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.new Processor() {...},3,10,1,1,1,3,1,2,0,2
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.new Processor() {...},0,25,0,2,0,6,0,5,0,4
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.new Processor() {...},0,42,1,5,0,8,1,5,0,3
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.new Processor() {...},0,32,0,2,0,4,0,5,0,4
javaparser-symbol-solver-testing,com.github.javaparser,ModifierHolder,0,14,0,0,0,5,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser,JavaParser,170,260,2,10,26,51,20,26,19,21
javaparser-symbol-solver-testing,com.github.javaparser,TokenRange,55,44,6,0,9,9,6,6,3,6
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.UnicodeEscapeProcessor,40,17,4,2,7,5,6,3,3,3
javaparser-symbol-solver-testing,com.github.javaparser,ParseProblemException,49,0,2,0,11,0,5,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParser,6698,18426,1443,2064,1421,3510,1215,1386,133,616
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParserTokenManagerBase,8,59,1,5,2,9,2,4,1,2
javaparser-symbol-solver-testing,com.github.javaparser,HasParentNode,29,59,3,7,2,9,5,8,3,5
javaparser-symbol-solver-testing,com.github.javaparser,StringProvider,2,59,1,5,1,17,1,5,0,3
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParserTokenManager,4049,8472,997,793,690,1026,694,504,13,41
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMapping,86,0,8,0,19,0,10,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser,Problem,156,21,16,0,21,8,19,3,11,3
javaparser-symbol-solver-testing,com.github.javaparser,JavaToken.Category,69,91,22,2,9,10,20,3,9,2
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParser.JJCalls,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser,CommentsInserter,31,410,18,56,8,78,18,33,0,14
javaparser-symbol-solver-testing,com.github.javaparser,TokenMgrException,169,0,17,0,39,0,18,0,6,0
javaparser-symbol-solver-testing,com.github.javaparser,AbstractCharStream,433,477,39,38,91,107,40,33,10,16
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration,30,177,1,1,12,44,7,24,6,24
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMapping.DeltaInfo,48,0,0,0,7,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser,Position,135,169,21,35,15,31,23,23,9,9
javaparser-symbol-solver-testing,com.github.javaparser,JavaToken,316,140,21,9,80,36,37,13,26,9
javaparser-symbol-solver-testing,com.github.javaparser,Processor,1,5,0,0,1,2,1,2,1,2
javaparser-symbol-solver-testing,com.github.javaparser,LineEndingProcessingProvider,0,206,1,19,0,48,1,17,0,8
javaparser-symbol-solver-testing,com.github.javaparser,ParserConfiguration.LineEndingProcessor,2,38,2,2,1,10,2,4,0,4
javaparser-symbol-solver-testing,com.github.javaparser,StaticJavaParser,180,118,2,0,47,34,21,19,20,19
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMappingBuilder,67,0,4,0,16,0,5,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser,RangedList,5,36,1,1,1,11,1,4,0,4
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMapping.PositionUpdate.new UnicodeEscapeProcessingProvider.PositionMapping.PositionUpdate() {...},9,0,0,0,4,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser,GeneratedJavaParserConstants,596,0,0,0,1,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMapping.PositionUpdate,25,0,0,0,6,0,2,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java15PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java13PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java17PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java14PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java11PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java12PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java10PostProcessor,0,31,0,0,0,7,0,2,0,2
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,PostProcessors,25,33,2,0,7,8,4,4,3,4
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java10PostProcessor.new Processor() {...},2,58,3,5,0,12,3,7,0,6
javaparser-symbol-solver-testing,com.github.javaparser.ast.validator.postprocessors,Java16PostProcessor,0,3,0,0,0,1,0,1,0,1
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.utils,SymbolSolverCollectionStrategy,13,60,1,1,2,13,2,4,1,4
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.utils,SymbolSolverCollectionStrategy.new SimpleFileVisitor() {...},27,154,4,16,2,24,9,10,5,4
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.utils,FileUtils,3,20,0,0,1,5,1,2,1,2
javaparser-symbol-solver-testing,com.github.javaparser.utils,TypeUtils,23,107,1,11,4,24,3,9,2,4
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorMap.EqualsHashcodeOverridingFacade,46,0,4,0,9,0,7,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,CollectionStrategy,103,40,4,4,14,9,11,2,7,2
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorSet.EqualsHashcodeOverridingFacade,46,0,4,0,9,0,7,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,ParserCollectionStrategy,46,0,0,0,12,0,5,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,LineSeparator,103,206,20,28,20,32,21,16,8,5
javaparser-symbol-solver-testing,com.github.javaparser.utils,SeparatedItemStringBuilder,34,21,2,0,6,7,3,2,2,2
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorSet,212,0,18,0,37,0,26,0,17,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils.CharSequenceTranslator,93,0,18,0,29,0,11,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceRoot.ParallelParse.new SimpleFileVisitor() {...},52,0,4,0,10,0,5,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceRoot.Callback.Result,34,0,0,0,2,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorMap,113,0,0,0,19,0,15,0,15,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,ProjectRoot,27,41,0,0,4,9,3,4,3,4
javaparser-symbol-solver-testing,com.github.javaparser.utils,Log.SilentAdapter,1,5,0,0,1,3,1,3,1,3
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceRoot,635,180,29,7,119,38,59,13,41,12
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils.UnicodeUnescaper,120,0,16,0,17,0,10,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorSet.new Iterator() {...},26,0,0,0,6,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils.OctalUnescaper,117,0,24,0,17,0,16,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,ClassUtils,101,0,10,0,22,0,9,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceZip,159,0,6,0,28,0,15,0,12,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorList.new VisitorList() {...},24,0,0,0,3,0,1,0,1,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorList.new ListIterator() {...},69,0,0,0,14,0,10,0,10,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorList.new Iterator() {...},26,0,0,0,6,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,Log,32,47,0,2,7,12,8,7,8,6
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceRoot.new SimpleFileVisitor() {...},1,40,3,3,0,6,3,3,0,3
javaparser-symbol-solver-testing,com.github.javaparser.utils,SourceRoot.new SimpleFileVisitor() {...},40,0,6,0,5,0,6,0,3,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils,401,0,0,0,8,0,4,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,Log.StandardOutStandardErrorAdapter,78,9,4,0,20,3,5,2,3,2
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorList,321,0,24,0,56,0,39,0,27,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,CodeGenerationUtils,175,64,17,3,25,13,16,8,7,7
javaparser-symbol-solver-testing,com.github.javaparser.utils,VisitorList.EqualsHashcodeOverridingFacade,46,0,4,0,9,0,7,0,5,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,ParserCollectionStrategy.new SimpleFileVisitor() {...},76,0,16,0,16,0,12,0,4,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils.AggregateTranslator,42,0,6,0,8,0,5,0,2,0
javaparser-symbol-solver-testing,com.github.javaparser.utils,StringEscapeUtils.LookupTranslator,133,0,16,0,28,0,10,0,2,0
